Building Id,Compliance Status,Property Name,Street,Zipcode,Year Built,Address Source,Address Type,Master Property Type,Primary Property Type Epa Calculated,Assessor Sector,Government Type,Master Sq Ft,Reporting Year,Energy Star Score,Site Energy Use (Kbtu),Site Eui (Kbtu/Sq Ft),Weather Normalized Site Energy Use,Weather Normalized Site Eui (Kbtu/Sq Ft),Electricity Use Grid Purchase And Onsite (Kwh),Electricity Use - Grid Purchase (Kwh),Electricity Use Onsite Renewable (Kwh),Green Power - Onsite And Offsite (Kwh),Natural Gas Use (Kbtu),District Steam Use (Kbtu),District Chilled Water Use (Kbtu),Total Ghg Emissions (Metric Tons Co2E),Energy Star Certification - Years Certified,Recent Energy Star Certification
3780,In Compliance,Porter Adventist Hospital,2525 S Downing St.,80210,1929,Portfolio Manager,Building,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),Institutional,,735291,2022,23,201038826.7,273.4,204872237.1,278.6,19411810,19411803.6,0,#N/A,134805744.7,0,0,18170.9,0,0
3783,In Compliance,Porter Place Retirement Community,1001 E. Yale Ave.,80210,1984,Portfolio Manager,Building,Senior Living Community,Senior Living Community,Multi-Family,,166993,2022,37,8402407.9,50.3,8542824.8,51.2,1678314,1678314,0,#N/A,2676000,0,0,1094.1,0,0
3789,In Compliance,2465 S Downing St Mob,2465 S Downing St,80210,1950,Portfolio Manager,Building,Medical Office,Medical Office,Commercial,,27532,2022,100,1189996.3,43.2,1255087,45.6,170556.9,170556.9,0,#N/A,608056,0,0,129,0,0
3790,In Compliance,Newman Performing Arts,2344 E. Iliff Ave.,80210,2002,Portfolio Manager,Building,Performing Arts,Performing Arts,Institutional,,181298,2022,0,13252356.7,73.1,14040783,77.4,1630148,1630148.1,0,#N/A,7690290.8,0,0,1333.1,0,0
3791,In Compliance,Seeley G Mudd,2101 E. Wesley,80210,1982,Portfolio Manager,Building,College/University,College/University,Institutional,,64770,2022,0,10979521,169.5,11550221.3,178.3,1608745,1608744.6,0,#N/A,5490483.7,0,0,1204.1,0,0
3792,In Compliance,Olin Hall,2190 E. Iliff Ave.,80208,1997,Portfolio Manager,Building,College/University,College/University,Institutional,,41000,2022,0,7067599.8,172.4,7515786.8,183.3,548969.4,548969.3,0,#N/A,5194516.2,0,0,587.3,0,0
3793,In Compliance,Boettcher Center,2050 E. Iliff Ave.,80208,1960,Portfolio Manager,Building,College/University,College/University,Institutional,,49296,2022,0,3421405,69.4,3652883.9,74.1,253399.3,253399.3,0,#N/A,2556806.5,0,0,279.5,0,0
3794,In Compliance,Physics Building,2112 E. Wesley Ave,80208,1968,Portfolio Manager,Building,College/University,College/University,Commercial,,43259,2022,0,8143404.8,188.2,8731790.3,201.8,636364.5,636364.5,0,#N/A,5972129,0,0,678.2,0,0
3795,In Compliance,Ammi Hyde,2450 S. Vine St,80208,1972,Portfolio Manager,Building,College/University,College/University,Commercial,,25680,2022,0,1346127.4,52.4,1445610,56.3,111731.2,111731.2,0,#N/A,964900.4,0,0,114.6,0,0
3796,In Compliance,Alida Rae Apartments,2444 S. York St.,80210,1959,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,27000,2022,94,1432238.7,53,1497308.5,55.5,96218.2,96218.2,0,#N/A,1103942,0,0,113.2,0,0
3798,Not Submitted,The Carriage House,2565 S University Blvd,80210,1965,Assessor Data,Building,Multifamily Housing,,Multi-Family,,77029,,,,,,,,,,#N/A,,,,,,
3799,In Compliance,Harvard Park,2500 S. York St,80210-5251,1963,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,55892,2022,43,4553705.8,80.3,4734983.9,83.5,260849.6,260849.6,0,#N/A,3663686.9,0,0,330.8,0,0
3800,In Compliance,Denver Waldorf Denver Id 3800,2100 S Pennsylvania,80210,1952,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,82431,2022,90,4318554.1,52.4,4650656.2,56.4,290617.3,290617.3,0,#N/A,3326967.8,0,0,341.6,0,0
3804,Exempt,,1955 S Cherokee St,80223,1982,Assessor Data,Building,Manufacturing/Industrial Plant,,Industrial,,53220,,,,,,,,,,#N/A,,,,,,
3805,Exempt,Century Link Facility,235 West Evans Avenue,80223,1971,Portfolio Manager,Building,Other,Manufacturing/Industrial Plant,Commercial,,32732,,,,,,,,,,#N/A,,,,,,
3806,Not Submitted,Emw,2141 S Broadway,80210,1923,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,55544,,,,,,,,,,#N/A,,,,,,
3807,In Compliance,Evans Station (Vn129),2134 South Delaware Street,80223,2013,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Mixed-Use Condominium,,55650,2022,89,2377514,42.7,2417182.5,43.4,324338.2,324338.2,0,#N/A,1270872,0,0,251.5,0,0
3809,In Compliance,2555 S Santa Fe,2555 S Santa Fe,80222,1941,Portfolio Manager,Building,"Repair Services (Vehicle, Shoe, Locksmith, Etc.)","Repair Services (Vehicle, Shoe, Locksmith, Etc.)",Commercial,,93417,2022,0,4446751.6,47.6,4645622,49.7,549748.7,549748.7,0,#N/A,2571008.8,0,0,448.4,0,0
3811,In Compliance,South Santa Fe,2625 S Santa Fe Drive,80223,1971,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Commercial,,239795,2022,0,23414757.5,97.6,24498220.9,102.2,2607016,2607015.6,0,#N/A,14519619.1,0,0,2250,0,0
3819,Exempt,Woodcraft Unlimited Inc.,2301 S Delaware St,80223,1951,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,30876,,,,,,,,,,#N/A,,,,,,
3821,Exempt,,2495 S Delaware St,80223,1976,Assessor Data,Building,Manufacturing/Industrial Plant,,Commercial,,26474,,,,,,,,,,#N/A,,,,,,
3823,In Compliance,Redoubt Ltd,2525 S Delaware St,80223,1964,Assessor Data,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,63000,2022,0,30233509.7,474.4,31912779.8,500.8,4229927,4229926.1,0,#N/A,15801000.2,0,0,3048.7,0,0
3824,In Compliance,"Pacific Coast Supply, Llc Dba Pacific Supply",500 West Wesley Ave.,80223,1976,Portfolio Manager,Building,Distribution Center,Distribution Center,Commercial,,37500,2022,60,947687.2,25.3,1005995.1,26.8,90105.3,90105.3,0,#N/A,640248,0,0,85.1,0,0
3828,In Compliance,1390 W Evans,1390 West Vans Avenue,80223,1972,Portfolio Manager,Building,Office,Manufacturing/Industrial Plant,Commercial,,122382,2022,0,6445382.2,52.7,6924428.3,56.6,217083.8,217083.8,0,#N/A,5704692.3,0,0,426.1,0,0
3829,In Compliance,1550 W. Evans Industrial Park,1550 West Evans Avenue,80223,1975,Portfolio Manager,Building,Distribution Center,Distribution Center,Commercial,,78787,2022,70,3327762.5,42.2,3601542.5,45.7,198205.9,198205.9,0,#N/A,2651483.9,0,0,253.3,0,0
3830,In Compliance,Hercules Industries - Dc,1333 W Iliff Ave,80223,2016,Portfolio Manager,Building,Distribution Center,Distribution Center,Commercial,,97255,2022,42,2998332.6,30.8,3212218.9,33,396197.4,396197.4,0,#N/A,1646507,0,0,312.2,0,0
3831,In Compliance,Hercules Industries - Evans,1310 W Evans Ave,80223,1982,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,159820,2022,0,7568466.8,47.4,8356536.3,52.3,679939.8,679939.7,0,#N/A,5248512.2,0,0,664.4,0,0
3833,Not Submitted,1205 W. Evans,1205 W Evans Ave,80219,1966,Portfolio Manager,Building,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Commercial,,35753,,,,,,,,,,#N/A,,,,,,
3834,In Compliance,Publication Printers Corp. - 1111 W. Evans Llc,1111 W. Evans Ave.,80223,1988,Portfolio Manager,Building,Retail Store,Retail Store,Commercial,,41600,2022,100,722682.4,17.4,760888.8,18.3,69561.4,69561.4,0,#N/A,485338.7,0,0,65.2,0,0
3835,In Compliance,Publication Printers Corp.,2011 S. Platte River Dr.,80223,1984,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,43021,2022,0,17283999.4,401.8,17444564.5,405.5,4522134,4522133.7,0,#N/A,1854477.3,0,0,2663.5,0,0
3836,In Compliance,Publication Printers,2090 S. Lipan St. - Bldg. A-2,80223,2013,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,49524,2022,0,11282180.5,227.8,11282180.5,227.8,2824248,2824248,0,#N/A,1645845.2,0,0,1689.4,0,0
3837,In Compliance,Publication Printers Corp,2001 S. Platte River Dr. - Building A,80223,1984,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Industrial,,59000,2022,0,33665859.2,570.6,33665859.2,570.6,8555863,8555862,0,#N/A,4473254.5,0,0,5090.6,0,0
3840,Exempt,2191 S. Jason Street,2185 & 2191 S. Jason Street,80223,1950,Portfolio Manager,Building,Manufacturing/Industrial Plant,Non-Refrigerated Warehouse,Industrial,,28000,,,,,,,,,,#N/A,,,,,,
3841,In Compliance,Colorado Barricade,2295 S Lipan St,80223-4013,1958,Portfolio Manager,Building,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Commercial,,37000,2022,47,3993736,107.9,4270800.2,115.4,216573.7,216573.6,0,#N/A,3254786.7,0,0,295.7,0,0
3842,In Compliance,1600 W Evans,1600 W Evans Ave,80110,1974,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Commercial,,48888,2022,0,5223300.4,106.8,5406921.6,110.6,813973.4,813973.3,0,#N/A,2446023.2,0,0,591.6,0,0
3843,In Compliance,1610 W Evans,1610 W Evans Ave,80110,1974,Portfolio Manager,Building,Non-Refrigerated Warehouse,Manufacturing/Industrial Plant,Commercial,,47664,2022,0,2767822.6,58.1,2986202.4,62.7,81121.3,81121.2,0,#N/A,2491036.9,0,0,178.3,0,0
3844,In Compliance,1630 W Evans,1630 W Evans Ave,80110,1974,Portfolio Manager,Building,Non-Refrigerated Warehouse,Manufacturing/Industrial Plant,Commercial,,47664,2022,0,2685746.4,56.3,2849421.6,59.8,269315.4,269315.4,0,#N/A,1766842.1,0,0,246.6,0,0
3846,In Compliance,Edmondson Evans,2211 W. Evans Avenue,80223,1979,Portfolio Manager,Building,Office,Office,Commercial,,26367,2022,92,963540.1,36.5,999312.1,37.9,114305.1,114305.1,0,#N/A,573531,0,0,95.3,0,0
3848,Not Submitted,,2323 S Lipan St,80223,1965,Assessor Data,Building,Manufacturing/Industrial Plant,,Industrial,,49245,,,,,,,,,,#N/A,,,,,,
3849,In Compliance,62000056-Denver,2727 West Evans Avenue,80219,1982,Portfolio Manager,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,61249,2022,78,9019818.5,147.3,9127612.3,149,2065774,2065773.3,0,#N/A,1971399.1,0,0,1276.5,0,0
3851,In Compliance,2525 W Evans,2525 W. Evans Ave,80219,1980,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Commercial,,32000,2022,0,1925390.4,60.2,2035385.4,63.6,242864.7,242864.7,0,#N/A,1096736,0,0,196,0,0
3854,In Compliance,20164-Denver / S.Federal Blvd,2190 S Federal Blvd,80219,1993,Portfolio Manager,Building,Self-Storage Facility,Self-Storage Facility,Commercial,,78571,2022,0,738457.7,9.4,762389.7,9.7,139759,139759,0,#N/A,261600,0,0,86.9,0,0
3855,In Compliance,Walmart Supercenter #5676,2770 W Evans Ave,80219,2014,Portfolio Manager,Building,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Commercial,,98945,2022,78,10114969.5,102.2,10348932.4,104.6,1979859,1979859,0,#N/A,3359689.8,0,0,1301.5,0,0
3857,In Compliance,Brentwood Shopping Center,1951 S Federal Blvd,80219,1959,Portfolio Manager,Building,Strip Mall,Strip Mall,Commercial,,100093,2022,0,3803490.1,38,3973799.7,39.7,476965.4,476965.4,0,#N/A,2176084.1,0,0,386.1,0,0
3861,In Compliance,Willliamsberg Community,3120 W. Iliff Ave,80219,1983,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,37323,2022,92,1252414.8,33.6,1265710.2,33.9,320276.6,320276.6,0,#N/A,159631,0,0,175.8,0,0
3862,In Compliance,Mansard Square: 3080 West Iliff Avenue,3080 West Iliff Avenue,80219,1983,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,25350,2022,92,1284013.8,50.7,1324455.3,52.2,164316.8,164316.8,0,#N/A,723365,0,0,131.6,0,0
3865,In Compliance,Notre Dame Catholic Parish,2190 S Sheridan Blvd,80219,1968,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,60383,2022,78,3133991,51.9,3351191.1,55.5,203359.1,203359.1,0,#N/A,2440129.7,0,0,245,0,0
3867,In Compliance,62000019-Denver,3100 South Sheridan,80227,1994,Portfolio Manager,Building,Supermarket/Grocery Store,Supermarket/Grocery Store,Commercial,,106416,2022,91,14610426.2,137.3,14793800.4,139,2882101,2882100.8,0,#N/A,4776697.2,0,0,1888.5,"2018, 2017",2018
3868,In Compliance,Bear Valley Shopping Center,3100 S Sheridan Boulevard,80236,1966,Portfolio Manager,Building,Other - Mall,Other - Mall,Commercial,,347743,2022,0,26024098.3,74.8,26435336.8,76,5415372,5415371.2,0,#N/A,7546849.6,0,0,3472.5,0,0
3871,Pending Revisions,Autumn Ridge,2692-2696 S Federal Blvd,80219,1971,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,44241,2022,22,4527014.3,118.4,4682557.8,122.4,351706.5,351706.5,0,#N/A,3326991.7,0,0,360.4,0,0
3872,Pending Revisions,2787 -2796 S Federal Blvd Llc,2786 S Federal Blvd,80236,1961,Assessor Data,Building,Strip Mall,Strip Mall,Commercial,,39750,2022,0,0,0,0,0,0,0,0,#N/A,0,0,0,0,0,0
3873,In Compliance,Avon Apartments,2850 S. Federal Blvd,80236,1971,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,41740,2022,94,2730979.7,65.4,2787141,66.8,188153.5,188153.5,0,#N/A,2089000,0,0,217.7,0,0
3874,In Compliance,Boulevard Gardens,2940 S Federal Boulevard,80236,2012,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,32384,2022,62,2414242.2,74.6,2533678.5,78.2,223448.5,223448.5,0,#N/A,1651836,0,0,214.5,0,0
3875,Exempt,,3001 S Federal Blvd,80236,1964,Corrected Building Address,Building,College/University,,Institutional,,47161,,,,,,,,,,#N/A,,,,,,
3876,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3877,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3878,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3879,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3880,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3881,Exempt,,3001 S Federal Blvd,80236,1890,Assessor Data,Building,College/University,,Institutional,,410081,,,,,,,,,,#N/A,,,,,,
3882,Pending Revisions,Amherst,2775 S Federal Blvd,80236,1973,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,62795,2022,0,4993163,80.2,5166516.5,83,319801.6,319801.6,0,#N/A,3901999.9,0,0,374.3,0,0
3883,In Compliance,Golden Spike Apartments,3000 W. Yale Ave,80219,1974,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,123084,2022,99,3832420.4,31.1,3758299.2,30.5,962251.6,962251.5,0,#N/A,549217.8,0,0,575,0,0
3885,In Compliance,Autumn Heights Health Care Center,3131 South Federal Blvd,80236,1974,Portfolio Manager,Building,Residential Care Facility,Senior Living Community,Institutional,,54000,2022,48,6109059.2,113.1,6369792.9,118,539555.4,539555.3,0,#N/A,4268096.2,0,0,532.7,0,0
3886,Pending Revisions,Loretto Heights - Lr024,3400 S Lowell Blvd,80236,1988,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,294948,2022,54,22787418.2,72.5,23223910.5,73.9,1898339,1898339,0,#N/A,16310284.8,0,0,1943.1,0,0
3908,In Compliance,Mount Loretto,3101 S. Federal,80236,2005,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,87588,2022,99,4290557.6,49,4447298.8,50.8,284292.5,284292.5,0,#N/A,3320551.6,0,0,337.6,0,0
3912,Exempt,Teikyo Loretto Heights University,3001 S Federal Blvd,80236,1964,Assessor Data,Building,College/University,,Commercial/Residential Mixed-Use,,47161,,,,,,,,,,#N/A,,,,,,
3913,Exempt,Teikyo Loretto Heights University,3001 S Federal Blvd,80236-2711,1964,Assessor Data,Building,College/University,,Commercial/Residential Mixed-Use,,47161,,,,,,,,,,#N/A,,,,,,
3914,In Compliance,Nob Hill,2929 W. Floyd Ave.,80236,1983,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family Condominium,,49224,2022,91,1605544.4,32.6,1605544.4,32.6,470558.1,470558.1,0,#N/A,0,0,0,266.9,0,0
3916,In Compliance,Summer Ridge Apartments,3180 S. Federal Blvd.,80236,1984,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,46549,2022,71,3297576.1,70.8,3376519.2,72.5,286628.1,286628.1,0,#N/A,2319601.1,0,0,285.8,0,0
3918,In Compliance,Dish Building Id 3918,1905 W Dartmouth Ave,80110,1980,Portfolio Manager,Building,Distribution Center,Distribution Center,Commercial,,31174,2022,37,2763727.5,88.7,2931210.2,94,192193.2,192193.1,0,#N/A,2107964.5,0,0,212.4,0,0
3919,Exempt,General Shale,3003 S Platte River Dr,80223,1961,Corrected Building Address,Building,Manufacturing/Industrial Plant,,Industrial,,108000,,,,,,,,,,#N/A,,,,,,
3923,Exempt,Dartmouth,1885 W Dartmouth Ave,80110,1973,Portfolio Manager,Building,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Commercial,,40070,,,,,,,,,,#N/A,,,,,,
3924,In Compliance,Bldg. 6,2701 S York St,80210,2012,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,34633,2022,71,1612677.1,46.6,1662206.9,48,287891.6,287891.6,0,#N/A,630390.9,0,0,196.8,0,0
3925,In Compliance,Bldg. 5,2701 S York St,80210,2015,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,37225,2022,32,3662410.5,98.4,3870594.5,104,342441.3,342441.2,0,#N/A,2494000.8,0,0,326.7,0,0
3927,In Compliance,Wellshire Presbyterian Church,2999 S. Colorado Blvd.,80222,1977,Portfolio Manager,Building,Worship Facility,Worship Facility,Institutional,,55000,2022,45,2097211,38.1,2188005.3,39.8,299989.7,299989.7,0,#N/A,1073646.1,0,0,227.2,0,0
3928,In Compliance,Christ Episcopal Church,2950 S. University Blvd.,80210,1989,Portfolio Manager,Building,Worship Facility,Worship Facility,Institutional,,48000,2022,30,2400760.5,50,2531167.4,52.7,235075.5,235075.4,0,#N/A,1598683,0,0,218.3,0,0
3931,In Compliance,Kittyhawk/Canterbury Renovations Dba Hidden Brook,1313 Xenia St.,80220,1972,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,68295,2022,74,5022813,73.5,5050216.7,73.9,402013.5,402013.5,0,#N/A,3651142.9,0,0,422,0,0
3932,In Compliance,Kittyhawk/Canterbury Renovations Dba Hidden Brook Ii,1350-1370 Xenia Street,80220,1973,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,45774,2022,70,3308997.6,72.3,3404098.1,74.4,213037.3,213037.3,0,#N/A,2582114.3,0,0,258,0,0
3933,In Compliance,Grace Apartments,8888 E. 13Th Avenue,80220,1960,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,46437,2022,92,3440962.5,74.1,3508725.8,75.6,234680.4,234680.4,0,#N/A,2640232.8,0,0,273.4,0,0
3934,In Compliance,Chateau Nicole,8805 E 12Th Ave,80220,1973,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,59954,2022,73,4174037.3,69.6,4255779.9,71,269441.5,269441.4,0,#N/A,3254703,0,0,325.7,0,0
3940,In Compliance,Lowry North,8001 E 11Th Ave,80220,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,217972,2022,82,11878272.2,54.5,11967472.2,54.9,1234304,1234304.1,0,#N/A,7666826.1,0,0,1107.3,0,0
3941,In Compliance,Lowry North - Building 2-Holland,8001 E 11Th Ave,80220,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,39198,2022,90,1903714,48.6,1910687.2,48.7,220373.7,220373.7,0,#N/A,1151799,0,0,186.2,0,0
3942,In Compliance,Lowry North - Building 3-Holland,8001 E 11Th Ave,80220,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,39198,2022,96,1689054.5,43.1,1692002.4,43.2,201545.9,201545.8,0,#N/A,1001380,0,0,167.5,0,0
3943,In Compliance,Lowry North - Building 4-Holland,8001 E 11Th Ave,80220,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,39198,2022,92,1984589,50.6,2004890,51.1,195492.1,195492,0,#N/A,1317570,0,0,180.9,0,0
3944,In Compliance,Lowry North - Building 5-Holland,8001 E 11Th Ave,80220,2002,Portfolio Manager,Building,Multifamily Housing,Multifamily Housing,Multi-Family,,39198,2022,95,1726126.3,44,1732320.3,44.2,209081.9,209081.8,0,#N/A,1012739,0,0,172.4,0,0
3949,In Compliance,Montclair Rec Ctr,729 Ulster Way,80220,1980,Portfolio Manager,Building,Fitness Center/Health Club/Gym,Other - Recreation,Municipal,City ? General Services,37852,2022,0,5728536.6,151.3,5885556.5,155.5,640941.2,640941.1,0,#N/A,3541645.3,0,0,551.7,0,0
3950,In Compliance,The Logan School,1005 Yosemite St,80230,1977,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,52000,2022,24,4747127.7,91.3,4864435,93.5,476655,476654.9,0,#N/A,3120780.9,0,0,436.1,0,0
3952,In Compliance,Lowry Clinic,1001 Yosemite,80220,1995,Portfolio Manager,Building,Medical Office,Medical Office,Commercial,,32093,2022,64,2653210.9,82.7,2704924.6,84.3,431142.1,431142.1,0,#N/A,1182154,0,0,307.3,0,0
3953,In Compliance,Sbps-Commons,350 Quebec St,80230,1940,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,32128,2022,7,4741579.1,147.6,4717442.6,146.8,291207.8,291207.8,0,#N/A,3747978.1,0,0,351.2,0,0
3957,In Compliance,Ability Connection Colorado,801 Yosemite Ste,80230,2007,Portfolio Manager,Building,K-12 School,K-12 School,Institutional,,74927,2022,53,3807055.4,50.8,3845508.3,51.3,808768.6,808768.5,0,#N/A,1047537,0,0,514.4,0,0
